gene_id,NC-1_FPKM,NC-2_FPKM,NC-3_FPKM,si-hnrnpa2b1-1_FPKM,si-hnrnpa2b1-2_FPKM,si-hnrnpa2b1-3_FPKM,NC-1_count,NC-2_count,NC-3_count,si-hnrnpa2b1-1_count,si-hnrnpa2b1-2_count,si-hnrnpa2b1-3_count
ENSRNOG00000015210,0.047527541,0.049945735,0.090584628,0.043866334,0.181637885,0,1,1,2,1,4,0
ENSRNOG00000015218,13.11142867,14.96978674,15.00827062,16.63007731,18.28954437,17.36667494,348,378,418,478,508,482
ENSRNOG00000012973,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000012972,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000012975,17.70644444,16.4305765,17.50372382,15.15814585,16.0534438,16.22735001,1152,1017,1195,1068,1093,1104
ENSRNOG00000048485,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000023622,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000042156,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000042152,2.333168593,1.555190303,1.4100241,1.261182497,1.468230128,1.469357554,41,26,26,24,27,27
ENSRNOG00000042158,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000056384,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000056385,0,0,0.521558418,0,0,0.5230647,0,0,1,0,0,1
ENSRNOG00000056386,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000053159,0,0.069552339,0.157649073,0.183318859,0.126470657,0.031627168,0,2,5,6,4,1
ENSRNOG00000056380,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000056381,0.539005524,0.566430035,0.513656017,0,0,0.515139478,1,1,1,0,0,1
ENSRNOG00000056382,2.139279111,2.248684648,1.528874568,1.975456209,1.021972275,2.046076401,4,4,3,4,2,4
ENSRNOG00000056383,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000053152,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000053153,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000053150,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000053151,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000056388,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000053157,0,0,0,0,0.641142984,0,0,0,0,0,1,0
ENSRNOG00000053154,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000053155,0,0,0,0,0,0.496502413,0,0,0,0,0,3
ENSRNOG00000019079,15.676484,13.28707257,14.03264682,14.89425967,13.98443188,14.34166844,346,279,325,356,323,331
ENSRNOG00000009459,24.8405521,23.95338633,25.12790413,27.89587495,25.74384788,27.15542636,1041,955,1105,1266,1129,1190
ENSRNOG00000056658,2.924471135,2.652045206,3.770576993,2.859327441,3.041153325,2.961193273,102,88,138,108,111,108
ENSRNOG00000056659,11.50801871,14.5408767,12.26612886,9.775050171,12.49122972,10.58344259,287,345,321,264,326,276
ENSRNOG00000056656,1.026355642,1.115597713,1.000319994,0.775433726,0.835879448,1.12651207,88,91,90,72,75,101
ENSRNOG00000056657,0.837043872,0.879632524,0.79767758,0.772563558,1.59908603,0.799981306,1,1,1,1,2,1
ENSRNOG00000005135,3.816375396,3.816492732,3.788486483,2.76544673,3.646879018,3.320177552,144,137,150,113,144,131
ENSRNOG00000056655,0.827036406,1.159205652,1.576543025,0.509301826,2.107844289,0.79093989,3,4,6,2,8,3
ENSRNOG00000056652,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000005132,0.020533544,0.086313148,0,0.056873816,0.098087466,0.196321254,1,4,0,3,5,10
ENSRNOG00000056650,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000056651,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000021528,5.973805795,5.589580335,5.627094599,6.313448666,5.741486263,7.396940458,173,154,171,198,174,224
ENSRNOG00000021526,0,0,0,0.100305245,0.155687601,0.10386571,0,0,0,2,3,2
ENSRNOG00000021524,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000021525,2.211623597,2.083883395,2.065650621,1.342510452,1.944992009,1.407189517,251,225,246,165,231,167
ENSRNOG00000021521,0,0.037553372,0,0,0,0,0,1,0,0,0,0
ENSRNOG00000053438,6.605150674,5.34062604,4.84207866,6.099564258,7.282994348,9.717902067,13,10,10,13,15,20
ENSRNOG00000059833,0.490680891,2.062586609,1.402347018,0.906206007,1.875254575,1.407327529,1,4,3,2,4,3
ENSRNOG00000059832,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000059831,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000059830,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000059837,3.666124396,3.746518535,3.881933166,3.573447368,3.892556782,4.528518822,72,70,80,76,80,93
ENSRNOG00000059836,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000059834,5.001538849,4.1951742,4.573790591,4.151975073,4.055265439,3.478576771,99,79,95,89,84,72
ENSRNOG00000050714,0.027042466,0.085255148,0.257655269,0.099861526,0.284191294,0.025845082,1,3,10,4,11,1
ENSRNOG00000050717,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000004667,3.419708853,2.809315482,3.100710013,2.958514961,3.347140141,3.857690834,206,161,196,193,211,243
ENSRNOG00000004660,29.99714632,24.05724314,29.08677846,27.73101827,29.42512038,30.12742018,1772,1352,1803,1774,1819,1861
ENSRNOG00000004661,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000004662,27.96354361,27.22584678,26.40311927,25.22701295,31.64718659,27.48133865,217,201,215,212,257,223
ENSRNOG00000058128,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000058129,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000058126,1.096432068,1.152505041,1.697940905,1.898410021,1.702561865,1.572865559,8,8,13,15,13,12
ENSRNOG00000058127,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000058124,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000058125,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000058122,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000058123,0.021645491,0,0,0,0.02067574,0,1,0,0,0,1,0
ENSRNOG00000058120,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000032241,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000032240,17.48575789,17.58578596,14.39523875,11.77178109,10.69472199,10.72473338,764,731,660,557,489,490
ENSRNOG00000032247,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000032246,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000032248,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000061215,0.354502973,0.062100303,0.112628894,0,0,0,6,1,2,0,0,0
ENSRNOG00000061593,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000061592,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000051440,7.660494559,8.285769536,7.3003015,6.663266922,6.879077538,6.93336391,896,922,896,844,842,848
ENSRNOG00000051441,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000061597,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000051447,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000051444,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000061594,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000061599,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000061598,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000048155,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000048152,23.15918306,23.03790899,19.77868923,20.40265856,23.07228948,22.56207167,1175,1112,1053,1121,1225,1197
ENSRNOG00000023312,0.075313797,0.147026764,0.041013903,0.119226596,0.041130224,0.020581467,7,13,4,12,4,2
ENSRNOG00000023317,46.87893785,44.6830609,50.50377834,49.52565443,49.42316988,50.9965306,1985,1800,2244,2271,2190,2258
ENSRNOG00000023314,0,0,0.207347383,0,0,0,0,0,1,0,0,0
ENSRNOG00000023318,0.89703115,0.990002557,0.854843647,0.496977949,0.985735023,1.029403815,20,21,20,12,23,24
ENSRNOG00000012697,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000047687,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000033192,41.59520905,49.4678809,40.7719338,39.90601238,37.88940954,40.31523851,1925,2178,1980,2000,1835,1951
ENSRNOG00000033195,0.081763874,0.120317552,0.077918507,0.030206867,0,0,5,7,5,2,0,0
ENSRNOG00000033196,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000047686,0.882903931,0.426390137,0.545764823,0.52884204,0.775271064,0.410748812,37,17,24,24,34,18
ENSRNOG00000033199,12.15955389,9.159913818,11.20154098,10.29258013,13.5559991,10.27159036,60,43,58,55,70,53
ENSRNOG00000048922,28.99405415,31.89735065,29.07770803,29.75043527,34.66264906,33.77406632,1394,1459,1467,1549,1744,1698
ENSRNOG00000048921,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000048927,10.21132527,11.46108283,8.576624781,13.74431418,9.59242636,8.110139446,59,63,52,86,58,49
ENSRNOG00000048926,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000048925,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000048924,21.81560496,17.70564372,21.47145751,21.4327523,20.23151006,22.50416188,610,471,630,649,592,658
ENSRNOG00000047683,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000048929,2.90731105,4.584015367,3.971259356,3.132176085,2.315211646,4.4485036,30,45,43,35,25,48
ENSRNOG00000052936,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000008416,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000008415,12.92842504,13.194639,13.49634799,13.5358305,14.32780981,14.15915834,964,936,1056,1093,1118,1104
ENSRNOG00000008414,540.9202484,535.97651,547.5256398,535.3173668,506.9626792,518.3927141,12646,11921,13432,13553,12403,12673
ENSRNOG00000008412,37.02870271,32.95296488,33.79703557,40.09567034,39.70551719,39.8658115,1089,922,1043,1277,1222,1226
ENSRNOG00000008411,29.8150649,30.44464932,28.85558981,32.080534,32.55742383,33.96343021,1156,1123,1174,1347,1321,1377
ENSRNOG00000008410,5.875358441,5.390847009,5.823818116,5.389103972,5.614407145,5.393189492,299,261,311,297,299,287
ENSRNOG00000049116,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000025416,5.518215197,5.800302442,4.710956553,4.591336658,4.751286165,5.084720475,192,192,172,173,173,185
ENSRNOG00000025415,0.035187304,0.073955257,0,0,0.067221717,0,1,2,0,0,2,0
ENSRNOG00000025418,13.78086223,13.57846166,14.02363792,13.67706429,13.00846921,13.84345825,575,539,614,618,568,604
ENSRNOG00000060640,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000060641,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000060642,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000060643,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000017800,1.251407167,0.751633723,1.090346566,1.056505373,0.939566845,1.042871208,70,40,64,64,55,61
ENSRNOG00000060645,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000060646,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000060647,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000060648,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000060649,55.51862851,53.79792662,53.73444043,44.8580918,53.05270073,42.30891943,64,59,65,56,64,51
ENSRNOG00000026857,9.364285704,8.394397901,10.7256035,9.103915435,9.032773827,8.819993756,530,452,637,558,535,522
ENSRNOG00000026855,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000026853,5.784333556,6.104649295,5.679731551,6.433379532,6.187574879,6.628982202,494,496,509,595,553,592
ENSRNOG00000022199,0.156631772,0.054876157,0.0746203,0,0,0,6,2,3,0,0,0
ENSRNOG00000022196,27.43105556,29.66436759,26.22883614,19.79557591,25.29910386,24.33374616,1492,1535,1497,1166,1440,1384
ENSRNOG00000025005,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000034350,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000034354,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000001157,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000001156,5.800766671,6.355678889,6.324437596,6.423272108,5.778002661,6.017457104,236,246,270,283,246,256
ENSRNOG00000001151,0.467375625,0.556753832,0.475093786,0.546653735,0.684790078,0.506545684,15,17,16,19,23,17
ENSRNOG00000001153,0,0,0,0,0,0.35926495,0,0,0,0,0,3
ENSRNOG00000001152,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000001159,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000001158,0,0,0,0,0.014649958,0.014657989,0,0,0,0,1,1
ENSRNOG00000005898,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000005890,461.5133197,464.7963978,483.7716068,533.6602293,493.8282362,471.6494907,9745,9337,10719,12203,10912,10414
ENSRNOG00000039624,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000039626,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000039627,3.359014489,1.246146076,2.447864805,2.736874447,3.58758645,2.834388103,17,6,13,15,19,15
ENSRNOG00000030508,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000031459,7.150487919,6.757549424,8.127127908,7.047090141,6.832893539,5.562488166,327,294,390,349,327,266
ENSRNOG00000049965,6.188520425,6.395249045,6.493911244,7.737110842,7.308999607,8.345256249,178,175,196,241,220,251
ENSRNOG00000031453,28.30875046,24.37088217,29.91956929,30.0830365,26.54929351,29.71009007,431,353,478,496,423,473
ENSRNOG00000041036,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000005275,10.36056677,10.5978657,10.80110367,11.94278122,11.06319853,10.27363102,298,290,326,372,333,309
ENSRNOG00000005276,55.0516446,58.49205145,64.42339944,58.92818694,68.01443956,62.89918993,1294,1308,1589,1500,1673,1546
ENSRNOG00000005277,2.699690947,2.082720766,2.926799302,1.600964633,1.940758281,1.586946212,218,160,248,140,164,134
ENSRNOG00000005270,0,0,0,0.039726499,0,0,0,0,0,1,0,0
ENSRNOG00000005271,1.848465936,1.818949994,1.824024108,2.106381521,2.167237976,1.504430102,141,132,146,174,173,120
ENSRNOG00000005278,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000005279,4.622150744,3.943561738,4.061579929,3.464416056,4.703677453,2.985088442,154,125,142,125,164,104
ENSRNOG00000054469,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000054468,6.434754219,6.107835344,5.890616689,5.70784944,5.813555582,5.706081848,330,298,317,317,312,306
ENSRNOG00000054467,0.69077771,0.875050998,0.995902261,0.866856513,1.083247375,0.829996841,39,47,59,53,64,49
ENSRNOG00000054466,0.032939226,0,0,0,0,0,1,0,0,0,0,0
ENSRNOG00000054465,1.851015289,2.408906913,1.931997946,2.116250218,1.600410312,2.528822099,21,26,23,26,19,30
ENSRNOG00000054464,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000054463,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000054462,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000054461,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000054460,0,0,0,0,0,0.052106062,0,0,0,0,0,1
ENSRNOG00000049204,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000049201,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000049200,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000049203,1.185560695,1.123594242,0.926080618,0.825544346,0.761460577,0.985062354,61,55,50,46,41,53
ENSRNOG00000049202,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000049208,0.558029248,0,0,0.515293612,0.533028677,0.266660435,2,0,0,2,2,1
ENSRNOG00000055924,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000023286,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000032908,6.064370091,5.972368962,5.675062271,5.599891823,5.16853529,5.538190237,111,104,109,111,99,106
ENSRNOG00000001466,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000032900,49.56745363,43.55623506,50.14200763,52.44401902,52.2211474,54.09649232,439,367,466,503,484,501
ENSRNOG00000032902,140.6055155,140.8103403,142.8125855,155.0769008,145.2435115,147.7138118,2963,2823,3158,3539,3203,3255
ENSRNOG00000055738,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000055734,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000055735,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000055736,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000055737,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000055730,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000055731,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000055732,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000055733,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000048553,4.843583218,5.268798828,5.903985487,6.396885337,6.135379943,5.224440978,86,89,110,123,114,97
ENSRNOG00000048555,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000007254,2.331109233,1.819691107,1.813141269,1.883501327,1.998267155,2.130913465,136,101,111,119,122,130
ENSRNOG00000018528,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000011937,2.358260477,3.338843934,2.843629092,2.888746176,2.805392898,2.761514796,49,66,62,65,61,60
ENSRNOG00000018526,15.49797347,16.41137536,14.97056846,14.84302844,14.79126687,14.96780934,807,813,818,837,806,815
ENSRNOG00000018524,242.3637227,237.0861666,246.7683963,276.8933098,265.4442999,258.2744276,10627,9890,11354,13148,12180,11842
ENSRNOG00000018525,0,0,0,0,0,0.045294301,0,0,0,0,0,2
ENSRNOG00000018522,11.64169387,9.090221041,10.05282066,9.389877726,8.808875546,7.81587678,245,182,222,214,194,172
ENSRNOG00000018520,3.528715205,2.533947755,3.462664818,2.968098564,3.238429934,2.439014983,101,69,104,92,97,73
ENSRNOG00000018521,0,0.060492528,0,0,0,0,0,1,0,0,0,0
ENSRNOG00000057203,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000011932,33.91286683,30.84800567,34.04963679,32.82113375,31.69440726,33.01039007,728,630,767,763,712,741
ENSRNOG00000057200,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000011933,42.17385352,44.32983512,41.57518249,38.16495504,40.12154179,41.31718571,900,900,931,882,896,922
ENSRNOG00000007253,12.03953853,13.07870872,12.22497582,12.15315699,11.00240358,11.16160804,687,710,732,751,657,666
ENSRNOG00000050255,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000047067,476.424647,465.521386,484.8617457,508.6283266,489.6752451,502.5961238,4829,4489,5157,5583,5194,5327
ENSRNOG00000047065,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000057205,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000047062,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000047061,0.166569393,0.233469991,0.317523888,0.051263,0.21226535,0,3,4,6,1,4,0
ENSRNOG00000049712,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000007258,0.234562343,0.123279084,0.335324073,0.433199795,0.168137475,0.056058047,4,2,6,8,3,1
ENSRNOG00000008354,6.325155439,6.021946935,5.617488626,4.58697024,7.215101035,4.940404754,191,173,178,150,228,156
ENSRNOG00000008356,0,0,0,0.021762152,0,0,0,0,0,2,0,0
ENSRNOG00000007129,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000008351,0.769191214,0.808519081,1.082119275,0.98088656,0.455010097,0.385299462,21,21,31,29,13,11
ENSRNOG00000008353,0,0,0,0.030722439,0,0.031812972,0,0,0,2,0,2
ENSRNOG00000007120,18.9741178,16.63393316,17.31823365,17.32290506,18.10980279,16.39650089,1681,1402,1610,1662,1679,1519
ENSRNOG00000007126,4.261434138,2.756500125,4.641201824,4.151273438,4.116899458,3.537871459,91,56,104,96,92,79
ENSRNOG00000007127,5.355768144,4.75508435,3.865148326,3.697203126,3.577591584,4.127257053,103,87,78,77,72,83
ENSRNOG00000007124,65.53250613,70.22690021,66.94796452,63.24196428,58.74487375,55.87960986,1486,1515,1593,1553,1394,1325
ENSRNOG00000007125,14.72794134,14.44517535,13.83775766,13.59996407,13.39653112,13.4728471,852,795,840,852,811,815
ENSRNOG00000038990,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000038999,2.855388466,2.538593907,2.061824486,2.903860673,2.428065521,2.971223011,227,192,172,250,202,247
ENSRNOG00000001989,23.81026578,22.47259546,25.47978276,27.94143893,26.80555539,26.44645307,960,862,1078,1220,1131,1115
ENSRNOG00000001982,15.15292548,17.7673537,14.89023,15.47245899,15.82359002,15.19618711,1541,1719,1589,1704,1684,1616
ENSRNOG00000001980,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000001986,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000001984,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000052177,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000052176,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000052175,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000052174,4.478685986,4.430741604,5.523406474,5.108927214,4.279783412,4.283125177,17,16,22,21,17,17
ENSRNOG00000052173,0.034272028,0.180078913,0.09794813,0,0,0,1,5,3,0,0,0
ENSRNOG00000052172,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000052171,0,0.566430035,0.513656017,0,0,0,0,1,1,0,0,0
ENSRNOG00000052179,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000052178,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000000581,4.635416316,4.016614728,4.630194769,4.450161862,4.492265508,5.136135828,353,291,370,367,358,409
ENSRNOG00000000580,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000000583,10.24632742,9.177927621,9.987534439,9.018078401,10.09721355,8.350088189,832,709,851,793,858,709
ENSRNOG00000000582,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000046338,1.431743123,1.211276009,1.131475674,1.257610664,1.034462236,1.435972052,41,33,34,39,31,43
ENSRNOG00000046339,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000000587,23.38860491,19.97844709,20.01116997,25.53844585,23.60047373,24.27151829,411,334,369,486,434,446
ENSRNOG00000000586,23.66546142,22.86226791,22.33545813,19.66349156,22.17864629,21.71585107,519,477,514,467,509,498
ENSRNOG00000000589,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000000588,0.177938788,0.140279108,0.105986712,0.287556879,0.170051228,0.06380941,8,6,5,14,8,3
ENSRNOG00000046330,9.45622684,8.752764972,10.02033247,6.842249675,8.496746634,10.59522601,134,118,149,105,126,157
ENSRNOG00000046332,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000046333,0.34810164,0.292708645,0.514185376,0.321428524,0.365895422,0.349524027,20,16,31,20,22,21
ENSRNOG00000006298,19.74772367,17.33395886,19.23794669,15.22790886,17.24044398,17.22884889,764,638,781,638,698,697
ENSRNOG00000006293,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000006296,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000044867,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000013532,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000013533,65.24015145,61.5050643,63.74671787,59.70765063,60.12409949,63.05877586,4384,3932,4495,4345,4228,4431
ENSRNOG00000056418,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000056419,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000013536,217.7897432,234.7418822,226.5276112,245.7616735,242.6506025,229.6316961,3423,3510,3736,4183,3991,3774
ENSRNOG00000013538,88.57597976,91.07211408,89.49840769,97.16878894,94.59230883,92.08021833,4032,3944,4275,4790,4506,4383
ENSRNOG00000056415,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000056416,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000056417,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000056410,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000056411,0.362080046,1.331759165,0.862456759,0.501444716,0.172929151,0.173023947,2,7,5,3,1,1
ENSRNOG00000056412,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000056413,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000000639,6.699196173,5.249239356,4.701081531,5.511287863,7.565552425,6.1152894,110,82,81,98,130,105
ENSRNOG00000000638,8.035029671,8.238716514,7.965652881,6.44508972,6.13176539,7.064956944,571,557,594,496,456,525
ENSRNOG00000018040,11.52961372,14.03256979,10.73049475,15.50299924,13.1437278,12.18655103,171,198,167,249,204,189
ENSRNOG00000000633,4.533126438,4.471229494,4.804003983,4.690136412,4.06483872,5.051524176,357,335,397,400,335,416
ENSRNOG00000000632,43.25486362,33.13333957,40.23348955,39.60254409,44.27239546,38.3922203,1294,943,1263,1283,1386,1201
ENSRNOG00000000630,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000000636,1.931212587,1.594953796,2.044905561,1.769158813,1.99191268,1.817531975,126,99,140,125,136,124
ENSRNOG00000000635,55.59299253,63.39576325,57.56208484,49.95992228,52.57509161,51.07059713,3098,3361,3366,3015,3066,2976
ENSRNOG00000000634,0.055454972,0,0.211335083,0,0,0.159051046,1,0,4,0,0,3
ENSRNOG00000038331,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000038330,2.250252979,2.693777985,2.204003749,1.847055776,1.911389042,1.19552398,36,41,37,32,32,20
ENSRNOG00000018042,19.38490119,21.8852396,20.47340411,22.69407499,20.10717802,21.17872007,351,377,389,445,381,401
ENSRNOG00000038335,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000038337,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000038336,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000007516,0,0.040790379,0,0,0,0.074230268,0,1,0,0,0,2
ENSRNOG00000018044,24.66470294,27.56588219,28.87517579,26.65839061,27.50433808,30.7171637,569,605,699,666,664,741
ENSRNOG00000006749,14.80721761,15.01052919,15.56112994,15.07832894,13.90347135,13.52225904,1265,1220,1395,1395,1243,1208
ENSRNOG00000049614,0.151652731,0,0.048189477,0,0.48311737,0.338443961,3,0,1,0,10,7
ENSRNOG00000042547,0.272600495,0.429705543,0.649320893,0.503325049,0.130193786,0.260659158,2,3,5,4,1,2
ENSRNOG00000006744,9.727622943,9.053301797,11.0083712,11.88319353,10.26385802,12.11276967,96,85,114,127,106,125
ENSRNOG00000006747,20.74485598,20.65567834,22.3665034,19.36149751,18.76055638,19.73217705,1119,1060,1266,1131,1059,1113
ENSRNOG00000006746,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000042543,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000042542,0,0,0,0,0,0,0,0,0,0,0,0
